timestamp,hour,date,demand
2025-07-25 06:00:00,6,2025-07-25,10
2025-07-25 07:00:00,7,2025-07-25,8
2025-07-25 08:00:00,8,2025-07-25,6
2025-07-25 09:00:00,9,2025-07-25,21
2025-07-25 10:00:00,10,2025-07-25,32
2025-07-25 11:00:00,11,2025-07-25,53
2025-07-25 12:00:00,12,2025-07-25,62
2025-07-25 13:00:00,13,2025-07-25,96
2025-07-25 14:00:00,14,2025-07-25,79
2025-07-25 15:00:00,15,2025-07-25,71
2025-07-25 16:00:00,16,2025-07-25,73
2025-07-25 17:00:00,17,2025-07-25,44
2025-07-25 18:00:00,18,2025-07-25,64
2025-07-25 19:00:00,19,2025-07-25,62
2025-07-25 20:00:00,20,2025-07-25,22
2025-07-25 21:00:00,21,2025-07-25,20
2025-07-25 22:00:00,22,2025-07-25,22
2025-07-25 23:00:00,23,2025-07-25,15
2025-07-26 00:00:00,0,2025-07-26,10
2025-07-26 01:00:00,1,2025-07-26,5
2025-07-26 02:00:00,2,2025-07-26,4
2025-07-26 03:00:00,3,2025-07-26,13
2025-07-26 04:00:00,4,2025-07-26,3
2025-07-26 05:00:00,5,2025-07-26,9
2025-07-26 06:00:00,6,2025-07-26,6
2025-07-26 07:00:00,7,2025-07-26,4
2025-07-26 08:00:00,8,2025-07-26,11
2025-07-26 09:00:00,9,2025-07-26,31
2025-07-26 10:00:00,10,2025-07-26,67
2025-07-26 11:00:00,11,2025-07-26,81
2025-07-26 12:00:00,12,2025-07-26,73
2025-07-26 13:00:00,13,2025-07-26,131
2025-07-26 14:00:00,14,2025-07-26,137
2025-07-26 15:00:00,15,2025-07-26,128
2025-07-26 16:00:00,16,2025-07-26,89
2025-07-26 17:00:00,17,2025-07-26,94
2025-07-26 18:00:00,18,2025-07-26,97
2025-07-26 19:00:00,19,2025-07-26,81
2025-07-26 20:00:00,20,2025-07-26,27
2025-07-26 21:00:00,21,2025-07-26,28
2025-07-26 22:00:00,22,2025-07-26,30
2025-07-26 23:00:00,23,2025-07-26,24
2025-07-27 00:00:00,0,2025-07-27,3
2025-07-27 01:00:00,1,2025-07-27,6
2025-07-27 02:00:00,2,2025-07-27,9
2025-07-27 03:00:00,3,2025-07-27,5
2025-07-27 04:00:00,4,2025-07-27,10
2025-07-27 05:00:00,5,2025-07-27,7
2025-07-27 06:00:00,6,2025-07-27,8
2025-07-27 07:00:00,7,2025-07-27,8
2025-07-27 08:00:00,8,2025-07-27,12
2025-07-27 09:00:00,9,2025-07-27,33
2025-07-27 10:00:00,10,2025-07-27,76
2025-07-27 11:00:00,11,2025-07-27,76
2025-07-27 12:00:00,12,2025-07-27,79
2025-07-27 13:00:00,13,2025-07-27,132
2025-07-27 14:00:00,14,2025-07-27,110
2025-07-27 15:00:00,15,2025-07-27,128
2025-07-27 16:00:00,16,2025-07-27,103
2025-07-27 17:00:00,17,2025-07-27,86
2025-07-27 18:00:00,18,2025-07-27,85
2025-07-27 19:00:00,19,2025-07-27,95
2025-07-27 20:00:00,20,2025-07-27,36
2025-07-27 21:00:00,21,2025-07-27,31
2025-07-27 22:00:00,22,2025-07-27,34
2025-07-27 23:00:00,23,2025-07-27,24
2025-07-28 00:00:00,0,2025-07-28,4
2025-07-28 01:00:00,1,2025-07-28,3
2025-07-28 02:00:00,2,2025-07-28,3
2025-07-28 03:00:00,3,2025-07-28,5
2025-07-28 04:00:00,4,2025-07-28,8
2025-07-28 05:00:00,5,2025-07-28,2
2025-07-28 06:00:00,6,2025-07-28,5
2025-07-28 07:00:00,7,2025-07-28,7
2025-07-28 08:00:00,8,2025-07-28,5
2025-07-28 09:00:00,9,2025-07-28,20
2025-07-28 10:00:00,10,2025-07-28,61
2025-07-28 11:00:00,11,2025-07-28,47
2025-07-28 12:00:00,12,2025-07-28,54
2025-07-28 13:00:00,13,2025-07-28,84
2025-07-28 14:00:00,14,2025-07-28,86
2025-07-28 15:00:00,15,2025-07-28,82
2025-07-28 16:00:00,16,2025-07-28,65
2025-07-28 17:00:00,17,2025-07-28,45
2025-07-28 18:00:00,18,2025-07-28,61
2025-07-28 19:00:00,19,2025-07-28,54
2025-07-28 20:00:00,20,2025-07-28,19
2025-07-28 21:00:00,21,2025-07-28,29
2025-07-28 22:00:00,22,2025-07-28,23
2025-07-28 23:00:00,23,2025-07-28,24
2025-07-29 00:00:00,0,2025-07-29,6
2025-07-29 01:00:00,1,2025-07-29,1
2025-07-29 02:00:00,2,2025-07-29,5
2025-07-29 03:00:00,3,2025-07-29,4
2025-07-29 04:00:00,4,2025-07-29,2
2025-07-29 05:00:00,5,2025-07-29,3
2025-07-29 06:00:00,6,2025-07-29,4
2025-07-29 07:00:00,7,2025-07-29,4
2025-07-29 08:00:00,8,2025-07-29,10
2025-07-29 09:00:00,9,2025-07-29,18
2025-07-29 10:00:00,10,2025-07-29,49
2025-07-29 11:00:00,11,2025-07-29,46
2025-07-29 12:00:00,12,2025-07-29,55
2025-07-29 13:00:00,13,2025-07-29,67
2025-07-29 14:00:00,14,2025-07-29,83
2025-07-29 15:00:00,15,2025-07-29,91
2025-07-29 16:00:00,16,2025-07-29,63
2025-07-29 17:00:00,17,2025-07-29,62
2025-07-29 18:00:00,18,2025-07-29,62
2025-07-29 19:00:00,19,2025-07-29,63
2025-07-29 20:00:00,20,2025-07-29,14
2025-07-29 21:00:00,21,2025-07-29,22
2025-07-29 22:00:00,22,2025-07-29,21
2025-07-29 23:00:00,23,2025-07-29,21
2025-07-30 00:00:00,0,2025-07-30,8
2025-07-30 01:00:00,1,2025-07-30,6
2025-07-30 02:00:00,2,2025-07-30,3
2025-07-30 03:00:00,3,2025-07-30,4
2025-07-30 04:00:00,4,2025-07-30,8
2025-07-30 05:00:00,5,2025-07-30,1
2025-07-30 06:00:00,6,2025-07-30,6
2025-07-30 07:00:00,7,2025-07-30,4
2025-07-30 08:00:00,8,2025-07-30,4
2025-07-30 09:00:00,9,2025-07-30,15
2025-07-30 10:00:00,10,2025-07-30,56
2025-07-30 11:00:00,11,2025-07-30,64
2025-07-30 12:00:00,12,2025-07-30,47
2025-07-30 13:00:00,13,2025-07-30,84
2025-07-30 14:00:00,14,2025-07-30,93
2025-07-30 15:00:00,15,2025-07-30,88
2025-07-30 16:00:00,16,2025-07-30,68
2025-07-30 17:00:00,17,2025-07-30,52
2025-07-30 18:00:00,18,2025-07-30,55
2025-07-30 19:00:00,19,2025-07-30,55
2025-07-30 20:00:00,20,2025-07-30,27
2025-07-30 21:00:00,21,2025-07-30,27
2025-07-30 22:00:00,22,2025-07-30,17
2025-07-30 23:00:00,23,2025-07-30,24
2025-07-31 00:00:00,0,2025-07-31,3
2025-07-31 01:00:00,1,2025-07-31,5
2025-07-31 02:00:00,2,2025-07-31,7
2025-07-31 03:00:00,3,2025-07-31,5
2025-07-31 04:00:00,4,2025-07-31,5
2025-07-31 05:00:00,5,2025-07-31,2
2025-07-31 06:00:00,6,2025-07-31,3
2025-07-31 07:00:00,7,2025-07-31,5
2025-07-31 08:00:00,8,2025-07-31,10
2025-07-31 09:00:00,9,2025-07-31,15
2025-07-31 10:00:00,10,2025-07-31,65
2025-07-31 11:00:00,11,2025-07-31,52
2025-07-31 12:00:00,12,2025-07-31,48
2025-07-31 13:00:00,13,2025-07-31,73
2025-07-31 14:00:00,14,2025-07-31,81
2025-07-31 15:00:00,15,2025-07-31,85
2025-07-31 16:00:00,16,2025-07-31,58
2025-07-31 17:00:00,17,2025-07-31,51
2025-07-31 18:00:00,18,2025-07-31,114
2025-07-31 19:00:00,19,2025-07-31,56
2025-07-31 20:00:00,20,2025-07-31,21
2025-07-31 21:00:00,21,2025-07-31,18
2025-07-31 22:00:00,22,2025-07-31,17
2025-07-31 23:00:00,23,2025-07-31,23
2025-08-01 00:00:00,0,2025-08-01,8
2025-08-01 01:00:00,1,2025-08-01,7
2025-08-01 02:00:00,2,2025-08-01,1
2025-08-01 03:00:00,3,2025-08-01,6
2025-08-01 04:00:00,4,2025-08-01,7
2025-08-01 05:00:00,5,2025-08-01,5
2025-08-01 06:00:00,6,2025-08-01,7
2025-08-01 07:00:00,7,2025-08-01,5
2025-08-01 08:00:00,8,2025-08-01,4
2025-08-01 09:00:00,9,2025-08-01,13
2025-08-01 10:00:00,10,2025-08-01,59
2025-08-01 11:00:00,11,2025-08-01,53
2025-08-01 12:00:00,12,2025-08-01,47
2025-08-01 13:00:00,13,2025-08-01,73
2025-08-01 14:00:00,14,2025-08-01,85
2025-08-01 15:00:00,15,2025-08-01,96
2025-08-01 16:00:00,16,2025-08-01,51
2025-08-01 17:00:00,17,2025-08-01,46
2025-08-01 18:00:00,18,2025-08-01,60
2025-08-01 19:00:00,19,2025-08-01,71
2025-08-01 20:00:00,20,2025-08-01,24
2025-08-01 21:00:00,21,2025-08-01,13
2025-08-01 22:00:00,22,2025-08-01,24
2025-08-01 23:00:00,23,2025-08-01,21
2025-08-02 00:00:00,0,2025-08-02,11
2025-08-02 01:00:00,1,2025-08-02,14
2025-08-02 02:00:00,2,2025-08-02,8
2025-08-02 03:00:00,3,2025-08-02,10
2025-08-02 04:00:00,4,2025-08-02,5
2025-08-02 05:00:00,5,2025-08-02,9
2025-08-02 06:00:00,6,2025-08-02,7
2025-08-02 07:00:00,7,2025-08-02,10
2025-08-02 08:00:00,8,2025-08-02,7
2025-08-02 09:00:00,9,2025-08-02,25
2025-08-02 10:00:00,10,2025-08-02,77
2025-08-02 11:00:00,11,2025-08-02,90
2025-08-02 12:00:00,12,2025-08-02,74
2025-08-02 13:00:00,13,2025-08-02,126
2025-08-02 14:00:00,14,2025-08-02,130
2025-08-02 15:00:00,15,2025-08-02,107
2025-08-02 16:00:00,16,2025-08-02,81
2025-08-02 17:00:00,17,2025-08-02,85
2025-08-02 18:00:00,18,2025-08-02,101
2025-08-02 19:00:00,19,2025-08-02,93
2025-08-02 20:00:00,20,2025-08-02,25
2025-08-02 21:00:00,21,2025-08-02,39
2025-08-02 22:00:00,22,2025-08-02,29
2025-08-02 23:00:00,23,2025-08-02,26
2025-08-03 00:00:00,0,2025-08-03,6
2025-08-03 01:00:00,1,2025-08-03,5
2025-08-03 02:00:00,2,2025-08-03,13
2025-08-03 03:00:00,3,2025-08-03,7
2025-08-03 04:00:00,4,2025-08-03,7
2025-08-03 05:00:00,5,2025-08-03,12
2025-08-03 06:00:00,6,2025-08-03,8
2025-08-03 07:00:00,7,2025-08-03,5
2025-08-03 08:00:00,8,2025-08-03,7
2025-08-03 09:00:00,9,2025-08-03,37
2025-08-03 10:00:00,10,2025-08-03,73
2025-08-03 11:00:00,11,2025-08-03,68
2025-08-03 12:00:00,12,2025-08-03,69
2025-08-03 13:00:00,13,2025-08-03,105
2025-08-03 14:00:00,14,2025-08-03,113
2025-08-03 15:00:00,15,2025-08-03,105
2025-08-03 16:00:00,16,2025-08-03,72
2025-08-03 17:00:00,17,2025-08-03,92
2025-08-03 18:00:00,18,2025-08-03,85
2025-08-03 19:00:00,19,2025-08-03,83
2025-08-03 20:00:00,20,2025-08-03,32
2025-08-03 21:00:00,21,2025-08-03,37
2025-08-03 22:00:00,22,2025-08-03,22
2025-08-03 23:00:00,23,2025-08-03,23
2025-08-04 00:00:00,0,2025-08-04,8
2025-08-04 01:00:00,1,2025-08-04,4
2025-08-04 02:00:00,2,2025-08-04,2
2025-08-04 03:00:00,3,2025-08-04,5
2025-08-04 04:00:00,4,2025-08-04,7
2025-08-04 05:00:00,5,2025-08-04,10
2025-08-04 06:00:00,6,2025-08-04,8
2025-08-04 07:00:00,7,2025-08-04,5
2025-08-04 08:00:00,8,2025-08-04,5
2025-08-04 09:00:00,9,2025-08-04,22
2025-08-04 10:00:00,10,2025-08-04,40
2025-08-04 11:00:00,11,2025-08-04,44
2025-08-04 12:00:00,12,2025-08-04,53
2025-08-04 13:00:00,13,2025-08-04,84
2025-08-04 14:00:00,14,2025-08-04,83
2025-08-04 15:00:00,15,2025-08-04,94
2025-08-04 16:00:00,16,2025-08-04,58
2025-08-04 17:00:00,17,2025-08-04,71
2025-08-04 18:00:00,18,2025-08-04,59
2025-08-04 19:00:00,19,2025-08-04,59
2025-08-04 20:00:00,20,2025-08-04,23
2025-08-04 21:00:00,21,2025-08-04,18
2025-08-04 22:00:00,22,2025-08-04,22
2025-08-04 23:00:00,23,2025-08-04,21
2025-08-05 00:00:00,0,2025-08-05,5
2025-08-05 01:00:00,1,2025-08-05,5
2025-08-05 02:00:00,2,2025-08-05,3
2025-08-05 03:00:00,3,2025-08-05,6
2025-08-05 04:00:00,4,2025-08-05,2
2025-08-05 05:00:00,5,2025-08-05,4
2025-08-05 06:00:00,6,2025-08-05,6
2025-08-05 07:00:00,7,2025-08-05,3
2025-08-05 08:00:00,8,2025-08-05,2
2025-08-05 09:00:00,9,2025-08-05,21
2025-08-05 10:00:00,10,2025-08-05,46
2025-08-05 11:00:00,11,2025-08-05,46
2025-08-05 12:00:00,12,2025-08-05,49
2025-08-05 13:00:00,13,2025-08-05,94
2025-08-05 14:00:00,14,2025-08-05,87
2025-08-05 15:00:00,15,2025-08-05,77
2025-08-05 16:00:00,16,2025-08-05,62
2025-08-05 17:00:00,17,2025-08-05,62
2025-08-05 18:00:00,18,2025-08-05,82
2025-08-05 19:00:00,19,2025-08-05,61
2025-08-05 20:00:00,20,2025-08-05,21
2025-08-05 21:00:00,21,2025-08-05,16
2025-08-05 22:00:00,22,2025-08-05,15
2025-08-05 23:00:00,23,2025-08-05,24
2025-08-06 00:00:00,0,2025-08-06,14
2025-08-06 01:00:00,1,2025-08-06,4
2025-08-06 02:00:00,2,2025-08-06,6
2025-08-06 03:00:00,3,2025-08-06,6
2025-08-06 04:00:00,4,2025-08-06,6
2025-08-06 05:00:00,5,2025-08-06,8
2025-08-06 06:00:00,6,2025-08-06,8
2025-08-06 07:00:00,7,2025-08-06,5
2025-08-06 08:00:00,8,2025-08-06,8
2025-08-06 09:00:00,9,2025-08-06,12
2025-08-06 10:00:00,10,2025-08-06,53
2025-08-06 11:00:00,11,2025-08-06,46
2025-08-06 12:00:00,12,2025-08-06,50
2025-08-06 13:00:00,13,2025-08-06,66
2025-08-06 14:00:00,14,2025-08-06,84
2025-08-06 15:00:00,15,2025-08-06,80
2025-08-06 16:00:00,16,2025-08-06,68
2025-08-06 17:00:00,17,2025-08-06,55
2025-08-06 18:00:00,18,2025-08-06,53
2025-08-06 19:00:00,19,2025-08-06,67
2025-08-06 20:00:00,20,2025-08-06,15
2025-08-06 21:00:00,21,2025-08-06,18
2025-08-06 22:00:00,22,2025-08-06,13
2025-08-06 23:00:00,23,2025-08-06,22
2025-08-07 00:00:00,0,2025-08-07,6
2025-08-07 01:00:00,1,2025-08-07,2
2025-08-07 02:00:00,2,2025-08-07,2
2025-08-07 03:00:00,3,2025-08-07,2
2025-08-07 04:00:00,4,2025-08-07,3
2025-08-07 05:00:00,5,2025-08-07,3
2025-08-07 06:00:00,6,2025-08-07,9
2025-08-07 07:00:00,7,2025-08-07,7
2025-08-07 08:00:00,8,2025-08-07,7
2025-08-07 09:00:00,9,2025-08-07,15
2025-08-07 10:00:00,10,2025-08-07,60
2025-08-07 11:00:00,11,2025-08-07,48
2025-08-07 12:00:00,12,2025-08-07,55
2025-08-07 13:00:00,13,2025-08-07,87
2025-08-07 14:00:00,14,2025-08-07,76
2025-08-07 15:00:00,15,2025-08-07,72
2025-08-07 16:00:00,16,2025-08-07,73
2025-08-07 17:00:00,17,2025-08-07,54
2025-08-07 18:00:00,18,2025-08-07,57
2025-08-07 19:00:00,19,2025-08-07,61
2025-08-07 20:00:00,20,2025-08-07,25
2025-08-07 21:00:00,21,2025-08-07,17
2025-08-07 22:00:00,22,2025-08-07,15
2025-08-07 23:00:00,23,2025-08-07,23
2025-08-08 00:00:00,0,2025-08-08,1
2025-08-08 01:00:00,1,2025-08-08,5
2025-08-08 02:00:00,2,2025-08-08,11
2025-08-08 03:00:00,3,2025-08-08,6
2025-08-08 04:00:00,4,2025-08-08,8
2025-08-08 05:00:00,5,2025-08-08,4
2025-08-08 06:00:00,6,2025-08-08,9
2025-08-08 07:00:00,7,2025-08-08,2
2025-08-08 08:00:00,8,2025-08-08,1
2025-08-08 09:00:00,9,2025-08-08,20
2025-08-08 10:00:00,10,2025-08-08,51
2025-08-08 11:00:00,11,2025-08-08,46
2025-08-08 12:00:00,12,2025-08-08,42
2025-08-08 13:00:00,13,2025-08-08,79
2025-08-08 14:00:00,14,2025-08-08,69
2025-08-08 15:00:00,15,2025-08-08,70
2025-08-08 16:00:00,16,2025-08-08,66
2025-08-08 17:00:00,17,2025-08-08,63
2025-08-08 18:00:00,18,2025-08-08,66
2025-08-08 19:00:00,19,2025-08-08,57
2025-08-08 20:00:00,20,2025-08-08,23
2025-08-08 21:00:00,21,2025-08-08,22
2025-08-08 22:00:00,22,2025-08-08,26
2025-08-08 23:00:00,23,2025-08-08,26
2025-08-09 00:00:00,0,2025-08-09,5
2025-08-09 01:00:00,1,2025-08-09,7
2025-08-09 02:00:00,2,2025-08-09,7
2025-08-09 03:00:00,3,2025-08-09,15
2025-08-09 04:00:00,4,2025-08-09,8
2025-08-09 05:00:00,5,2025-08-09,10
2025-08-09 06:00:00,6,2025-08-09,12
2025-08-09 07:00:00,7,2025-08-09,6
2025-08-09 08:00:00,8,2025-08-09,8
2025-08-09 09:00:00,9,2025-08-09,32
2025-08-09 10:00:00,10,2025-08-09,78
2025-08-09 11:00:00,11,2025-08-09,85
2025-08-09 12:00:00,12,2025-08-09,79
2025-08-09 13:00:00,13,2025-08-09,119
2025-08-09 14:00:00,14,2025-08-09,98
2025-08-09 15:00:00,15,2025-08-09,130
2025-08-09 16:00:00,16,2025-08-09,100
2025-08-09 17:00:00,17,2025-08-09,87
2025-08-09 18:00:00,18,2025-08-09,71
2025-08-09 19:00:00,19,2025-08-09,83
2025-08-09 20:00:00,20,2025-08-09,34
2025-08-09 21:00:00,21,2025-08-09,21
2025-08-09 22:00:00,22,2025-08-09,26
2025-08-09 23:00:00,23,2025-08-09,36
2025-08-10 00:00:00,0,2025-08-10,1
2025-08-10 01:00:00,1,2025-08-10,7
2025-08-10 02:00:00,2,2025-08-10,10
2025-08-10 03:00:00,3,2025-08-10,7
2025-08-10 04:00:00,4,2025-08-10,4
2025-08-10 05:00:00,5,2025-08-10,6
2025-08-10 06:00:00,6,2025-08-10,12
2025-08-10 07:00:00,7,2025-08-10,6
2025-08-10 08:00:00,8,2025-08-10,6
2025-08-10 09:00:00,9,2025-08-10,23
2025-08-10 10:00:00,10,2025-08-10,72
2025-08-10 11:00:00,11,2025-08-10,81
2025-08-10 12:00:00,12,2025-08-10,82
2025-08-10 13:00:00,13,2025-08-10,116
2025-08-10 14:00:00,14,2025-08-10,115
2025-08-10 15:00:00,15,2025-08-10,120
2025-08-10 16:00:00,16,2025-08-10,89
2025-08-10 17:00:00,17,2025-08-10,96
2025-08-10 18:00:00,18,2025-08-10,95
2025-08-10 19:00:00,19,2025-08-10,79
2025-08-10 20:00:00,20,2025-08-10,34
2025-08-10 21:00:00,21,2025-08-10,25
2025-08-10 22:00:00,22,2025-08-10,42
2025-08-10 23:00:00,23,2025-08-10,32
2025-08-11 00:00:00,0,2025-08-11,4
2025-08-11 01:00:00,1,2025-08-11,5
2025-08-11 02:00:00,2,2025-08-11,5
2025-08-11 03:00:00,3,2025-08-11,6
2025-08-11 04:00:00,4,2025-08-11,10
2025-08-11 05:00:00,5,2025-08-11,10
2025-08-11 06:00:00,6,2025-08-11,8
2025-08-11 07:00:00,7,2025-08-11,2
2025-08-11 08:00:00,8,2025-08-11,2
2025-08-11 09:00:00,9,2025-08-11,23
2025-08-11 10:00:00,10,2025-08-11,44
2025-08-11 11:00:00,11,2025-08-11,47
2025-08-11 12:00:00,12,2025-08-11,38
2025-08-11 13:00:00,13,2025-08-11,97
2025-08-11 14:00:00,14,2025-08-11,86
2025-08-11 15:00:00,15,2025-08-11,80
2025-08-11 16:00:00,16,2025-08-11,54
2025-08-11 17:00:00,17,2025-08-11,60
2025-08-11 18:00:00,18,2025-08-11,60
2025-08-11 19:00:00,19,2025-08-11,58
2025-08-11 20:00:00,20,2025-08-11,16
2025-08-11 21:00:00,21,2025-08-11,19
2025-08-11 22:00:00,22,2025-08-11,12
2025-08-11 23:00:00,23,2025-08-11,20
2025-08-12 00:00:00,0,2025-08-12,7
2025-08-12 01:00:00,1,2025-08-12,7
2025-08-12 02:00:00,2,2025-08-12,4
2025-08-12 03:00:00,3,2025-08-12,4
2025-08-12 04:00:00,4,2025-08-12,2
2025-08-12 05:00:00,5,2025-08-12,5
2025-08-12 06:00:00,6,2025-08-12,5
2025-08-12 07:00:00,7,2025-08-12,6
2025-08-12 08:00:00,8,2025-08-12,6
2025-08-12 09:00:00,9,2025-08-12,17
2025-08-12 10:00:00,10,2025-08-12,54
2025-08-12 11:00:00,11,2025-08-12,42
2025-08-12 12:00:00,12,2025-08-12,39
2025-08-12 13:00:00,13,2025-08-12,96
2025-08-12 14:00:00,14,2025-08-12,81
2025-08-12 15:00:00,15,2025-08-12,78
2025-08-12 16:00:00,16,2025-08-12,50
2025-08-12 17:00:00,17,2025-08-12,64
2025-08-12 18:00:00,18,2025-08-12,58
2025-08-12 19:00:00,19,2025-08-12,79
2025-08-12 20:00:00,20,2025-08-12,21
2025-08-12 21:00:00,21,2025-08-12,21
2025-08-12 22:00:00,22,2025-08-12,24
2025-08-12 23:00:00,23,2025-08-12,16
2025-08-13 00:00:00,0,2025-08-13,4
2025-08-13 01:00:00,1,2025-08-13,1
2025-08-13 02:00:00,2,2025-08-13,3
2025-08-13 03:00:00,3,2025-08-13,3
2025-08-13 04:00:00,4,2025-08-13,3
2025-08-13 05:00:00,5,2025-08-13,3
2025-08-13 06:00:00,6,2025-08-13,6
2025-08-13 07:00:00,7,2025-08-13,8
2025-08-13 08:00:00,8,2025-08-13,5
2025-08-13 09:00:00,9,2025-08-13,20
2025-08-13 10:00:00,10,2025-08-13,57
2025-08-13 11:00:00,11,2025-08-13,41
2025-08-13 12:00:00,12,2025-08-13,61
2025-08-13 13:00:00,13,2025-08-13,80
2025-08-13 14:00:00,14,2025-08-13,64
2025-08-13 15:00:00,15,2025-08-13,60
2025-08-13 16:00:00,16,2025-08-13,60
2025-08-13 17:00:00,17,2025-08-13,58
2025-08-13 18:00:00,18,2025-08-13,56
2025-08-13 19:00:00,19,2025-08-13,69
2025-08-13 20:00:00,20,2025-08-13,19
2025-08-13 21:00:00,21,2025-08-13,23
2025-08-13 22:00:00,22,2025-08-13,25
2025-08-13 23:00:00,23,2025-08-13,24
2025-08-14 00:00:00,0,2025-08-14,2
2025-08-14 01:00:00,1,2025-08-14,7
2025-08-14 02:00:00,2,2025-08-14,4
2025-08-14 03:00:00,3,2025-08-14,6
2025-08-14 04:00:00,4,2025-08-14,10
2025-08-14 05:00:00,5,2025-08-14,5
2025-08-14 06:00:00,6,2025-08-14,2
2025-08-14 07:00:00,7,2025-08-14,4
2025-08-14 08:00:00,8,2025-08-14,5
2025-08-14 09:00:00,9,2025-08-14,21
2025-08-14 10:00:00,10,2025-08-14,53
2025-08-14 11:00:00,11,2025-08-14,40
2025-08-14 12:00:00,12,2025-08-14,53
2025-08-14 13:00:00,13,2025-08-14,76
2025-08-14 14:00:00,14,2025-08-14,78
2025-08-14 15:00:00,15,2025-08-14,91
2025-08-14 16:00:00,16,2025-08-14,51
2025-08-14 17:00:00,17,2025-08-14,60
2025-08-14 18:00:00,18,2025-08-14,69
2025-08-14 19:00:00,19,2025-08-14,56
2025-08-14 20:00:00,20,2025-08-14,18
2025-08-14 21:00:00,21,2025-08-14,17
2025-08-14 22:00:00,22,2025-08-14,19
2025-08-14 23:00:00,23,2025-08-14,16
2025-08-15 00:00:00,0,2025-08-15,6
2025-08-15 01:00:00,1,2025-08-15,6
2025-08-15 02:00:00,2,2025-08-15,1
2025-08-15 03:00:00,3,2025-08-15,4
2025-08-15 04:00:00,4,2025-08-15,6
2025-08-15 05:00:00,5,2025-08-15,4
2025-08-15 06:00:00,6,2025-08-15,5
2025-08-15 07:00:00,7,2025-08-15,7
2025-08-15 08:00:00,8,2025-08-15,6
2025-08-15 09:00:00,9,2025-08-15,24
2025-08-15 10:00:00,10,2025-08-15,45
2025-08-15 11:00:00,11,2025-08-15,49
2025-08-15 12:00:00,12,2025-08-15,58
2025-08-15 13:00:00,13,2025-08-15,88
2025-08-15 14:00:00,14,2025-08-15,91
2025-08-15 15:00:00,15,2025-08-15,80
2025-08-15 16:00:00,16,2025-08-15,58
2025-08-15 17:00:00,17,2025-08-15,70
2025-08-15 18:00:00,18,2025-08-15,56
2025-08-15 19:00:00,19,2025-08-15,43
2025-08-15 20:00:00,20,2025-08-15,23
2025-08-15 21:00:00,21,2025-08-15,23
2025-08-15 22:00:00,22,2025-08-15,16
2025-08-15 23:00:00,23,2025-08-15,29
2025-08-16 00:00:00,0,2025-08-16,7
2025-08-16 01:00:00,1,2025-08-16,7
2025-08-16 02:00:00,2,2025-08-16,8
2025-08-16 03:00:00,3,2025-08-16,11
2025-08-16 04:00:00,4,2025-08-16,8
2025-08-16 05:00:00,5,2025-08-16,3
2025-08-16 06:00:00,6,2025-08-16,9
2025-08-16 07:00:00,7,2025-08-16,9
2025-08-16 08:00:00,8,2025-08-16,8
2025-08-16 09:00:00,9,2025-08-16,34
2025-08-16 10:00:00,10,2025-08-16,70
2025-08-16 11:00:00,11,2025-08-16,78
2025-08-16 12:00:00,12,2025-08-16,70
2025-08-16 13:00:00,13,2025-08-16,127
2025-08-16 14:00:00,14,2025-08-16,114
2025-08-16 15:00:00,15,2025-08-16,120
2025-08-16 16:00:00,16,2025-08-16,85
2025-08-16 17:00:00,17,2025-08-16,99
2025-08-16 18:00:00,18,2025-08-16,103
2025-08-16 19:00:00,19,2025-08-16,100
2025-08-16 20:00:00,20,2025-08-16,29
2025-08-16 21:00:00,21,2025-08-16,17
2025-08-16 22:00:00,22,2025-08-16,27
2025-08-16 23:00:00,23,2025-08-16,29
2025-08-17 00:00:00,0,2025-08-17,9
2025-08-17 01:00:00,1,2025-08-17,7
2025-08-17 02:00:00,2,2025-08-17,6
2025-08-17 03:00:00,3,2025-08-17,14
2025-08-17 04:00:00,4,2025-08-17,8
2025-08-17 05:00:00,5,2025-08-17,8
2025-08-17 06:00:00,6,2025-08-17,9
2025-08-17 07:00:00,7,2025-08-17,5
2025-08-17 08:00:00,8,2025-08-17,6
2025-08-17 09:00:00,9,2025-08-17,16
2025-08-17 10:00:00,10,2025-08-17,73
2025-08-17 11:00:00,11,2025-08-17,71
2025-08-17 12:00:00,12,2025-08-17,82
2025-08-17 13:00:00,13,2025-08-17,126
2025-08-17 14:00:00,14,2025-08-17,130
2025-08-17 15:00:00,15,2025-08-17,120
2025-08-17 16:00:00,16,2025-08-17,80
2025-08-17 17:00:00,17,2025-08-17,93
2025-08-17 18:00:00,18,2025-08-17,81
2025-08-17 19:00:00,19,2025-08-17,82
2025-08-17 20:00:00,20,2025-08-17,30
2025-08-17 21:00:00,21,2025-08-17,26
2025-08-17 22:00:00,22,2025-08-17,36
2025-08-17 23:00:00,23,2025-08-17,34
2025-08-18 00:00:00,0,2025-08-18,4
2025-08-18 01:00:00,1,2025-08-18,5
2025-08-18 02:00:00,2,2025-08-18,4
2025-08-18 03:00:00,3,2025-08-18,5
2025-08-18 04:00:00,4,2025-08-18,4
2025-08-18 05:00:00,5,2025-08-18,4
2025-08-18 06:00:00,6,2025-08-18,5
2025-08-18 07:00:00,7,2025-08-18,4
2025-08-18 08:00:00,8,2025-08-18,1
2025-08-18 09:00:00,9,2025-08-18,31
2025-08-18 10:00:00,10,2025-08-18,47
2025-08-18 11:00:00,11,2025-08-18,50
